year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,3,DL,Delta Air Lines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",29.00,6.00,3.52,0.00,2.32,0.00,0.16,1.00,0.00,401.00,330.00,0.00,61.00,0.00,10.00
2023,3,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",158.00,32.00,20.72,0.51,2.49,0.00,8.28,2.00,0.00,1749.00,975.00,26.00,109.00,0.00,639.00
2023,3,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",222.00,56.00,26.14,2.80,15.55,0.00,11.51,1.00,0.00,3248.00,1766.00,274.00,524.00,0.00,684.00
2023,3,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",697.00,202.00,75.96,6.11,77.85,0.00,42.08,11.00,1.00,10765.00,5307.00,353.00,3021.00,0.00,2084.00
2023,3,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",89.00,13.00,4.40,0.96,3.06,0.00,4.59,0.00,0.00,1206.00,813.00,69.00,112.00,0.00,212.00
2023,3,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",31.00,4.00,2.32,0.00,1.16,0.00,0.52,0.00,0.00,187.00,109.00,0.00,65.00,0.00,13.00
2023,3,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",320.00,84.00,42.12,3.84,19.03,0.00,19.01,9.00,1.00,4537.00,2746.00,215.00,718.00,0.00,858.00
2023,3,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",124.00,29.00,16.78,1.00,5.94,0.00,5.28,0.00,1.00,2386.00,1843.00,23.00,222.00,0.00,298.00
2023,3,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",172.00,27.00,12.74,2.08,6.38,0.00,5.80,0.00,0.00,1432.00,601.00,64.00,383.00,0.00,384.00
2023,3,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",421.00,108.00,55.85,3.64,27.64,0.00,20.87,7.00,0.00,5685.00,2814.00,531.00,974.00,0.00,1366.00
2023,3,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2423.00,621.00,202.97,7.94,230.54,0.00,179.55,62.00,3.00,44537.00,21565.00,895.00,9126.00,0.00,12951.00
2023,3,DL,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,3,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",58.00,10.00,3.06,0.00,6.05,0.00,0.89,0.00,0.00,821.00,505.00,0.00,284.00,0.00,32.00
2023,3,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1317.00,410.00,136.54,7.29,197.29,1.00,67.88,28.00,8.00,22663.00,10109.00,942.00,8083.00,34.00,3495.00
2023,3,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3093.00,870.00,282.15,13.95,363.47,0.00,210.43,84.00,8.00,51422.00,21278.00,1359.00,12429.00,0.00,16356.00
2023,3,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",122.00,14.00,7.26,2.00,1.63,0.00,3.11,3.00,0.00,980.00,499.00,87.00,48.00,0.00,346.00
2023,3,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2214.00,465.00,153.24,9.55,155.23,1.00,145.98,54.00,3.00,32931.00,12805.00,1594.00,8656.00,37.00,9839.00
2023,3,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",52.00,16.00,4.07,0.00,6.71,0.00,5.22,0.00,0.00,769.00,310.00,0.00,197.00,0.00,262.00
2023,3,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",173.00,36.00,14.96,0.15,10.72,0.00,10.17,1.00,1.00,2309.00,1114.00,20.00,375.00,0.00,800.00
2023,3,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",617.00,128.00,71.77,0.87,23.27,0.00,32.09,13.00,0.00,8341.00,5359.00,258.00,746.00,0.00,1978.00
2023,3,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1858.00,498.00,179.81,7.27,191.79,0.00,119.14,31.00,2.00,33145.00,14612.00,484.00,9552.00,0.00,8497.00
2023,3,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",47.00,7.00,4.70,1.00,0.30,0.00,1.00,0.00,0.00,338.00,257.00,28.00,15.00,0.00,38.00
2023,3,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",89.00,22.00,10.25,0.67,5.27,0.00,5.81,1.00,0.00,1770.00,1228.00,63.00,180.00,0.00,299.00
2023,3,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",374.00,79.00,44.47,2.61,19.99,0.00,11.93,11.00,1.00,4855.00,3198.00,156.00,1041.00,0.00,460.00
2023,3,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",853.00,241.00,72.19,4.98,95.67,1.00,67.16,16.00,1.00,14562.00,5063.00,466.00,5027.00,60.00,3946.00
2023,3,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",349.00,54.00,26.15,4.23,7.75,0.00,15.86,11.00,0.00,2604.00,1236.00,485.00,241.00,0.00,642.00
2023,3,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",123.00,26.00,12.37,1.79,8.67,0.00,3.17,3.00,0.00,1556.00,500.00,187.00,555.00,0.00,314.00
2023,3,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",31.00,5.00,3.48,0.25,0.51,0.00,0.76,1.00,0.00,188.00,113.00,14.00,23.00,0.00,38.00
2023,3,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",147.00,32.00,16.85,2.00,7.98,0.00,5.17,1.00,0.00,1410.00,870.00,88.00,305.00,0.00,147.00
2023,3,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula Montana",31.00,5.00,3.23,0.00,1.23,0.00,0.54,0.00,1.00,224.00,154.00,0.00,33.00,0.00,37.00
2023,3,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5501.00,904.00,304.44,18.35,226.43,1.00,353.79,92.00,4.00,65391.00,31484.00,2449.00,7977.00,26.00,23455.00
2023,3,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",646.00,139.00,69.25,5.50,21.41,0.74,42.10,18.00,1.00,8401.00,4543.00,583.00,855.00,49.00,2371.00
2023,3,DL,Delta Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",31.00,9.00,6.62,0.00,1.32,0.00,1.06,0.00,0.00,362.00,282.00,0.00,39.00,0.00,41.00
2023,3,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",154.00,27.00,16.56,1.16,5.37,0.00,3.92,2.00,0.00,1221.00,680.00,113.00,249.00,0.00,179.00
2023,3,DL,Delta Air Lines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",31.00,6.00,3.63,0.00,1.05,0.00,1.32,0.00,0.00,216.00,84.00,0.00,48.00,0.00,84.00
2023,3,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metro Oakland International",62.00,11.00,2.84,0.00,4.62,0.00,3.54,0.00,0.00,895.00,515.00,0.00,175.00,0.00,205.00
2023,3,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",138.00,48.00,15.80,0.00,26.23,0.00,5.98,1.00,0.00,2246.00,1050.00,0.00,982.00,0.00,214.00
2023,3,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",142.00,28.00,13.97,0.47,7.15,0.00,6.41,0.00,0.00,1526.00,852.00,7.00,220.00,0.00,447.00
2023,3,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",163.00,29.00,18.43,1.00,4.01,0.00,5.56,1.00,0.00,1308.00,800.00,59.00,139.00,0.00,310.00
2023,3,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",233.00,74.00,34.03,0.21,23.08,0.00,16.69,6.00,1.00,4248.00,2511.00,15.00,765.00,0.00,957.00
2023,3,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1016.00,250.00,102.30,2.98,77.46,0.00,67.25,25.00,5.00,15960.00,7762.00,337.00,3483.00,0.00,4378.00
2023,3,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",189.00,33.00,20.15,0.00,2.95,0.00,9.91,1.00,0.00,2647.00,1923.00,0.00,124.00,0.00,600.00
2023,3,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",583.00,211.00,71.41,1.00,101.06,0.00,37.54,17.00,0.00,11079.00,3865.00,15.00,5279.00,0.00,1920.00
2023,3,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",549.00,126.00,69.36,0.08,19.80,0.00,36.76,11.00,0.00,9587.00,6459.00,6.00,843.00,0.00,2279.00
2023,3,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",469.00,82.00,46.27,2.70,10.94,0.00,22.09,9.00,0.00,4398.00,2811.00,128.00,468.00,0.00,991.00
2023,3,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",968.00,299.00,114.48,3.53,127.68,0.00,53.30,19.00,2.00,17225.00,7888.00,1267.00,4723.00,0.00,3347.00
2023,3,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",204.00,39.00,17.38,1.09,5.42,0.00,15.12,1.00,1.00,2388.00,1001.00,111.00,251.00,0.00,1025.00
2023,3,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",199.00,44.00,27.47,0.85,2.28,0.00,13.40,5.00,0.00,3096.00,1714.00,87.00,171.00,0.00,1124.00
2023,3,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,3,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",124.00,28.00,11.54,1.00,10.14,0.00,5.32,2.00,0.00,1595.00,761.00,34.00,434.00,0.00,366.00
2023,3,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",96.00,15.00,8.20,0.05,1.39,0.00,5.36,4.00,0.00,767.00,478.00,3.00,62.00,0.00,224.00
2023,3,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",62.00,19.00,4.76,1.58,6.06,0.00,6.60,2.00,0.00,1702.00,344.00,121.00,856.00,0.00,381.00
2023,3,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",1002.00,171.00,69.74,3.65,32.72,0.00,64.89,22.00,2.00,12043.00,5185.00,321.00,1493.00,0.00,5044.00
2023,3,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",236.00,46.00,23.65,1.38,5.81,0.00,15.15,2.00,0.00,3377.00,2100.00,72.00,223.00,0.00,982.00
2023,3,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",65.00,19.00,7.72,0.00,5.76,0.00,5.52,0.00,0.00,930.00,456.00,0.00,217.00,0.00,257.00
2023,3,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31.00,4.00,0.16,0.40,0.84,0.00,2.60,2.00,0.00,262.00,8.00,56.00,41.00,0.00,157.00
2023,3,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",96.00,18.00,11.04,0.56,1.62,0.00,4.79,1.00,1.00,955.00,518.00,58.00,36.00,0.00,343.00
2023,3,DL,Delta Air Lines Inc.,RST,"Rochester, MN: Rochester International",31.00,7.00,2.71,1.00,3.00,0.00,0.29,3.00,0.00,1046.00,128.00,839.00,74.00,0.00,5.00
2023,3,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",721.00,158.00,66.61,2.28,53.82,0.00,35.30,22.00,1.00,10120.00,5011.00,400.00,2809.00,0.00,1900.00
2023,3,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",768.00,243.00,87.34,3.84,102.63,0.94,48.24,11.00,6.00,14155.00,6462.00,1061.00,3692.00,100.00,2840.00
2023,3,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",455.00,93.00,40.28,3.67,26.51,0.00,22.54,4.00,0.00,6266.00,3276.00,430.00,974.00,0.00,1586.00
2023,3,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",232.00,45.00,24.61,1.84,4.77,0.00,13.78,5.00,0.00,2752.00,1233.00,184.00,345.00,0.00,990.00
2023,3,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",203.00,29.00,19.82,2.51,2.21,0.00,4.46,4.00,1.00,1509.00,714.00,314.00,130.00,0.00,351.00
2023,3,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2665.00,393.00,141.98,4.97,79.06,0.00,166.99,57.00,3.00,29915.00,11540.00,944.00,2963.00,0.00,14468.00
2023,3,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1091.00,376.00,106.31,7.68,205.96,0.00,56.05,32.00,4.00,24638.00,10255.00,788.00,10318.00,0.00,3277.00
2023,3,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",23.00,4.00,2.35,0.00,0.43,0.00,1.23,0.00,0.00,146.00,80.00,0.00,17.00,0.00,49.00
2023,3,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",237.00,46.00,17.43,1.31,19.43,1.00,6.83,4.00,1.00,2623.00,1319.00,185.00,663.00,39.00,417.00
2023,3,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",249.00,54.00,24.28,3.00,14.92,0.00,11.80,1.00,0.00,2145.00,1213.00,168.00,396.00,0.00,368.00
2023,3,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4465.00,947.00,296.57,24.36,230.93,0.00,395.14,80.00,13.00,68769.00,26709.00,4047.00,7751.00,0.00,30262.00
2023,3,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",269.00,58.00,24.98,0.46,16.65,0.00,15.91,5.00,0.00,5619.00,4194.00,26.00,631.00,0.00,768.00
2023,3,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",373.00,96.00,39.51,1.02,44.09,0.17,11.21,0.00,0.00,6454.00,3467.00,711.00,1646.00,33.00,597.00
2023,3,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",282.00,75.00,35.35,1.38,26.01,0.00,12.26,2.00,0.00,4492.00,2456.00,128.00,1070.00,0.00,838.00
2023,3,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",504.00,89.00,45.31,5.03,13.92,0.00,24.75,11.00,1.00,6398.00,3466.00,602.00,671.00,0.00,1659.00
2023,3,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",89.00,13.00,7.23,0.00,3.12,0.00,2.65,0.00,0.00,732.00,445.00,0.00,73.00,0.00,214.00
2023,3,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",22.00,2.00,1.00,0.00,0.06,0.00,0.94,0.00,0.00,75.00,22.00,0.00,3.00,0.00,50.00
2023,3,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",120.00,19.00,9.55,0.64,4.83,0.00,3.98,2.00,0.00,1095.00,603.00,65.00,203.00,0.00,224.00
2023,3,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",142.00,18.00,6.85,0.94,3.25,0.00,6.96,1.00,0.00,1235.00,377.00,93.00,155.00,0.00,610.00
2023,3,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",1188.00,281.00,117.12,4.70,94.72,0.00,64.46,27.00,0.00,17563.00,7652.00,408.00,4733.00,0.00,4770.00
2023,3,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",111.00,25.00,14.89,0.40,5.61,0.00,4.09,0.00,1.00,1876.00,1220.00,21.00,225.00,0.00,410.00
2023,3,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",143.00,33.00,18.66,0.00,10.30,0.00,4.04,0.00,2.00,1805.00,1287.00,0.00,265.00,0.00,253.00
2023,3,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",31.00,9.00,1.73,1.16,2.37,0.00,3.73,2.00,0.00,514.00,193.00,87.00,75.00,0.00,159.00
2023,3,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",119.00,23.00,13.46,2.00,0.14,0.00,7.40,0.00,0.00,1606.00,1220.00,52.00,13.00,0.00,321.00
2023,3,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",165.00,50.00,31.19,1.05,10.20,0.00,7.56,4.00,1.00,3234.00,2232.00,106.00,481.00,0.00,415.00
2023,3,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",46.00,3.00,2.95,0.00,0.05,0.00,0.00,0.00,1.00,143.00,139.00,0.00,4.00,0.00,0.00
2023,3,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",764.00,294.00,67.98,2.52,94.56,0.00,128.94,18.00,1.00,23158.00,7807.00,212.00,5057.00,0.00,10082.00
2023,3,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",25.00,5.00,2.28,0.00,2.51,0.00,0.21,0.00,0.00,207.00,75.00,0.00,107.00,0.00,25.00
2023,3,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",150.00,45.00,10.73,0.00,20.01,0.00,14.27,1.00,1.00,3544.00,891.00,0.00,1365.00,0.00,1288.00
2023,3,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",14.00,2.00,0.78,0.00,0.22,0.00,1.00,0.00,0.00,330.00,36.00,0.00,10.00,0.00,284.00
2023,3,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",106.00,40.00,13.51,0.00,15.36,0.00,11.13,1.00,0.00,2413.00,710.00,0.00,741.00,0.00,962.00
2023,3,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",61.00,5.00,1.95,0.00,0.05,0.00,3.00,2.00,0.00,775.00,51.00,0.00,1.00,0.00,723.00
2023,3,F9,Frontier Airlines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",26.00,11.00,3.49,0.00,1.67,0.00,5.84,0.00,0.00,798.00,158.00,0.00,209.00,0.00,431.00
2023,3,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",81.00,25.00,5.61,1.00,4.28,0.00,14.11,0.00,0.00,2317.00,605.00,188.00,385.00,0.00,1139.00
2023,3,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",183.00,50.00,19.35,0.00,11.19,0.00,19.46,1.00,1.00,3257.00,992.00,0.00,733.00,0.00,1532.00
2023,3,F9,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",10.00,3.00,1.11,0.00,0.00,0.00,1.89,0.00,0.00,202.00,66.00,0.00,0.00,0.00,136.00
2023,3,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",18.00,1.00,0.96,0.00,0.04,0.00,0.00,0.00,0.00,47.00,45.00,0.00,2.00,0.00,0.00
2023,3,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",322.00,92.00,24.58,1.00,29.90,0.00,36.52,6.00,0.00,6357.00,2155.00,450.00,1183.00,0.00,2569.00
2023,3,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",128.00,35.00,12.95,0.00,11.36,0.00,10.68,3.00,0.00,1636.00,441.00,0.00,567.00,0.00,628.00
2023,3,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",13.00,5.00,0.54,0.00,1.36,0.00,3.10,1.00,0.00,305.00,46.00,0.00,66.00,0.00,193.00
2023,3,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",278.00,84.00,27.04,0.76,26.97,0.00,29.23,6.00,0.00,6026.00,2125.00,19.00,1465.00,0.00,2417.00
2023,3,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93.00,22.00,8.44,0.00,1.46,0.00,12.10,1.00,0.00,1680.00,431.00,0.00,52.00,0.00,1197.00
2023,3,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1781.00,534.00,132.85,6.93,212.39,0.00,181.82,15.00,0.00,35048.00,10235.00,1712.00,8620.00,0.00,14481.00
2023,3,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",444.00,146.00,44.22,0.00,65.09,0.00,36.69,8.00,2.00,10306.00,3342.00,0.00,3754.00,0.00,3210.00
2023,3,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",18.00,3.00,0.43,0.00,2.57,0.00,0.00,0.00,0.00,66.00,12.00,0.00,54.00,0.00,0.00
2023,3,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",141.00,41.00,15.30,0.04,15.87,0.00,9.79,1.00,2.00,2598.00,916.00,3.00,779.00,0.00,900.00
2023,3,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",45.00,17.00,7.32,0.00,4.08,0.00,5.60,0.00,0.00,900.00,293.00,0.00,212.00,0.00,395.00
2023,3,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",15.00,1.00,0.22,0.00,0.30,0.00,0.48,0.00,0.00,133.00,29.00,0.00,40.00,0.00,64.00
2023,3,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",249.00,90.00,26.74,0.00,36.28,0.00,26.98,7.00,0.00,4950.00,1154.00,0.00,1896.00,0.00,1900.00
2023,3,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",13.00,4.00,0.56,1.00,0.98,0.00,1.46,0.00,0.00,1349.00,13.00,1207.00,22.00,0.00,107.00
2023,3,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",23.00,3.00,0.00,0.00,2.00,0.00,1.00,1.00,0.00,164.00,0.00,0.00,104.00,0.00,60.00
2023,3,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",72.00,25.00,4.40,0.00,5.55,0.00,15.05,3.00,0.00,1507.00,224.00,0.00,256.00,0.00,1027.00
2023,3,F9,Frontier Airlines Inc.,HOU,"Houston, TX: William P Hobby",73.00,22.00,7.22,0.00,10.13,0.00,4.65,1.00,0.00,1121.00,383.00,0.00,429.00,0.00,309.00
2023,3,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",100.00,43.00,16.31,0.00,11.15,0.00,15.53,0.00,0.00,3219.00,1495.00,0.00,511.00,0.00,1213.00
2023,3,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",66.00,13.00,3.22,0.00,1.86,0.00,7.92,1.00,0.00,828.00,139.00,0.00,45.00,0.00,644.00
2023,3,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",132.00,44.00,17.58,0.00,8.59,0.00,17.84,3.00,2.00,3087.00,903.00,0.00,457.00,0.00,1727.00
2023,3,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",71.00,15.00,6.81,0.00,2.03,0.00,6.17,0.00,0.00,648.00,279.00,0.00,108.00,0.00,261.00
2023,3,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1336.00,597.00,159.54,5.09,260.56,0.00,171.80,11.00,0.00,46395.00,13797.00,1996.00,14589.00,0.00,16013.00
2023,3,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",93.00,30.00,12.23,1.00,11.61,0.00,5.16,2.00,0.00,1963.00,631.00,20.00,805.00,0.00,507.00
2023,3,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",19.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,40.00,0.00,0.00
2023,3,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",35.00,9.00,2.33,0.70,3.65,0.00,2.31,0.00,0.00,397.00,77.00,52.00,113.00,0.00,155.00
2023,3,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1811.00,586.00,136.70,7.73,208.92,0.00,232.66,42.00,5.00,53435.00,12944.00,2501.00,14003.00,0.00,23987.00
2023,3,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",13.00,4.00,0.61,0.00,1.79,0.00,1.61,0.00,0.00,271.00,13.00,0.00,75.00,0.00,183.00
2023,3,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",337.00,116.00,36.98,0.35,33.03,0.00,45.64,3.00,0.00,8766.00,2224.00,12.00,1561.00,0.00,4969.00
2023,3,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",30.00,5.00,0.76,0.00,3.97,0.00,0.27,0.00,0.00,148.00,24.00,0.00,118.00,0.00,6.00
2023,3,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",295.00,79.00,23.83,0.00,27.90,0.00,27.27,1.00,0.00,6251.00,1926.00,0.00,1736.00,0.00,2589.00
2023,3,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",61.00,18.00,5.10,0.00,5.55,0.00,7.36,2.00,0.00,1583.00,395.00,0.00,379.00,0.00,809.00
2023,3,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",29.00,10.00,4.21,0.00,4.02,0.00,1.77,0.00,0.00,423.00,146.00,0.00,189.00,0.00,88.00
2023,3,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",68.00,11.00,3.43,0.00,3.50,0.00,4.07,1.00,0.00,571.00,140.00,0.00,142.00,0.00,289.00
2023,3,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",69.00,19.00,6.51,0.00,4.47,0.00,8.02,1.00,0.00,840.00,231.00,0.00,194.00,0.00,415.00
2023,3,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
